16.4,2.832475098,1.036025932,-1.220656225,-1.220656225,0.401704487,0.267100254,0.018964689,0.039059024,-0.067253277,-0.042082226,0.616115799,1.570537764
16.5,2.873502935,1.06139954,-1.218828171,-1.218828171,0.41873832,0.240093882,0.01760205,0.052186954,-0.087534322,-0.039236643,0.562406896,1.570709046
16.6,2.91619106,1.083992924,-1.217115828,-1.217115828,0.434826818,0.21152764,0.016648743,0.063056757,-0.107347131,-0.036266285,0.505875706,1.570766992
16.7,2.960455781,1.103591325,-1.21807477,-1.21807477,0.450091154,0.180423405,-0.035832613,0.072015418,-0.127716653,-0.085121013,0.448687255,0.598009607
16.8,3.006036351,1.120297981,-1.217834972,-1.217834972,0.461110755,0.153871716,0.040618816,0.075833477,-0.141496677,-0.000157483,0.393833546,0.205248332
16.9,3.052653362,1.13423982,-1.215299567,-1.215299567,0.470816222,0.125086439,0.010081854,0.077955596,-0.156132286,-0.030678696,0.341528777,0.070313492
17,3.100110433,1.145371366,-1.214449758,-1.214449758,0.47795478,0.097593267,0.006910275,0.077298594,-0.16801223,-0.030782406,0.290730953,0.04798419
17.1,3.148171299,1.153762133,-1.213852307,-1.213852307,0.482905313,0.070193902,0.005037744,0.074519268,-0.178610372,-0.029576696,0.240532067,0.095475385
17.2,3.196620163,1.159400848,-1.213369166,-1.213369166,0.485714954,0.042510674,0.004626006,0.069876982,-0.188432563,-0.027030765,0.189969348,0.156393124
17.3,3.245244586,1.162186182,-1.215149922,-1.215149922,0.486396465,0.013120979,-0.040239219,0.063570795,-0.198979001,-0.069192913,0.137873056,0.248874341
17.4,3.293835535,1.162291196,-1.211741748,-1.211741748,0.485118694,-0.011077983,0.108404837,0.055935945,-0.203280064,0.086370435,0.08284826,0.44269826
17.5,3.342152547,1.159476386,-1.209904743,-1.209904743,0.480797604,-0.045285559,-0.07166119,0.04602126,-0.217159632,-0.102332636,0.024348376,0.417469693
17.6,3.389985422,1.153622924,-1.21262784,-1.21262784,0.475549112,-0.071807835,0.017201812,0.036170642,-0.221965946,-0.00323637,-0.037567065,0.768449853
17.7,3.437168186,1.144976988,-1.211019146,-1.211019146,0.467779408,-0.101116443,0.014974796,0.024783874,-0.229077959,-0.005139749,-0.102718925,0.887410636
17.8,3.483473424,1.133392778,-1.209589015,-1.209589015,0.457944741,-0.130716267,0.013636128,0.012470819,-0.235769987,-0.005964442,-0.171994199,1.002149142
17.9,3.528673268,1.118791707,-1.208344529,-1.208344529,0.445654859,-0.161384233,0.011261022,-0.001066145,-0.242860955,-0.007743105,-0.244981329,0.974716709
18,3.572535287,1.101133412,-1.207285633,-1.207285633,0.431261117,-0.191640993,0.009917305,-0.015353272,-0.248831619,-0.008312511,-0.319561031,0.956842434
18.1,3.614863085,1.080494655,-1.206352076,-1.206352076,0.414995352,-0.22096428,0.008753728,-0.03008371,-0.253271744,-0.008644837,-0.394756871,0.950302657
18.2,3.655477725,1.056978088,-1.205527101,-1.205527101,0.397031623,-0.249162768,0.007744763,-0.045039067,-0.256143058,-0.008789318,-0.469946166,0.947757375
18.3,3.694220649,1.030706909,-1.204796118,-1.204796118,0.377606871,-0.276017417,0.0068726,-0.059959914,-0.257383401,-0.008782549,-0.544588627,1.043201487
18.4,3.73095641,1.001822461,-1.204078451,-1.204078451,0.356827337,-0.301522385,0.007482809,-0.074743456,-0.257150028,-0.007294085,-0.619476775,0.920173908
18.5,3.765514882,0.970416814,-1.203392828,-1.203392828,0.333998143,-0.326488348,0.006235045,-0.090098305,-0.256400989,-0.007812441,-0.695484754,0.873518476
18.6,3.797695597,0.936556392,-1.202822338,-1.202822338,0.309356621,-0.350512956,0.005176215,-0.105729996,-0.254785498,-0.008090027,-0.771854415,0.857181794
18.7,3.827344003,0.900364569,-1.202348838,-1.202348838,0.283447709,-0.373034569,0.004291479,-0.121065908,-0.251828562,-0.00816576,-0.847346157,0.851774369
18.8,3.85436268,0.862013735,-1.20195437,-1.20195437,0.256862162,-0.393636164,0.003592335,-0.135544864,-0.2472473,-0.008048328,-0.920646504,0.850094648
18.9,3.878714015,0.821710514,-1.201621662,-1.201621662,0.230200064,-0.412049487,0.003053751,-0.148652476,-0.240935893,-0.00778208,-0.990581571,0.849696195
19,3.900435518,0.779690633,-1.201261238,-1.201261238,0.204639485,-0.427802114,0.004135377,-0.159347807,-0.23259493,-0.005922246,-1.053204893,0.879663839
